DR_NO	Date Rptd	DATE OCC	TIME OCC	AREA	AREA NAME	Rpt Dist No	Part 1-2	Crm Cd	Crm Cd Desc	Mocodes	Vict Age	Vict Sex	Vict Descent	Premis Cd	Premis Desc	Weapon Used Cd	Weapon Desc	Status	Status Desc	Crm Cd 1	Crm Cd 2	Crm Cd 3	Crm Cd 4	LOCATION	Cross Street	LAT	LON
200117573	09/07/2020 12:00:00 AM	09/06/2020 12:00:00 AM	1800	01	Central	0157	2	745	VANDALISM - MISDEAMEANOR ($399 OR UNDER)	0329 1402	64	M	H	122	VEHICLE, PASSENGER/TRUCK	N/A	N/A	IC	Invest Cont	745	998	N/A	N/A	500    STANFORD                     AV	N/A	34.0416	-118.244
200917911	12/01/2020 12:00:00 AM	11/20/2020 12:00:00 AM	1900	09	Van Nuys	0926	1	330	BURGLARY FROM VEHICLE	1307 1302 0344	30	M	H	101	STREET	N/A	N/A	IC	Invest Cont	330	N/A	N/A	N/A	14200    GILMORE                      ST	N/A	34.1876	-118.4422
200306585	02/13/2020 12:00:00 AM	02/13/2020 12:00:00 AM	1100	03	Southwest	0331	1	510	VEHICLE - STOLEN	N/A	0	N/A	N/A	101	STREET	N/A	N/A	IC	Invest Cont	510	N/A	N/A	N/A	JEFFERSON                    BL	VINEYARD                     AV	34.0256	-118.3484
201306583	02/16/2020 12:00:00 AM	02/15/2020 12:00:00 AM	2200	13	Newton	1343	1	510	VEHICLE - STOLEN	N/A	0	N/A	N/A	101	STREET	N/A	N/A	IC	Invest Cont	510	N/A	N/A	N/A	800 E  40TH                         PL	N/A	34.0101	-118.2614
200116897	08/24/2020 12:00:00 AM	08/21/2020 12:00:00 AM	1400	01	Central	0144	2	740	VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)	0329 1822 0417 1266	28	F	B	502	MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)	N/A	N/A	IC	Invest Cont	740	N/A	N/A	N/A	400 S  MAIN                         ST	N/A	34.0478	-118.2484
201113986	09/25/2020 12:00:00 AM	09/21/2020 12:00:00 AM	0030	11	Northeast	1118	2	626	INTIMATE PARTNER - SIMPLE ASSAULT	0400 0448 0429 0913 1814 2000	25	F	W	502	MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)	400	STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)	AA	Adult Arrest	626	N/A	N/A	N/A	300 N  AVENUE 59	N/A	34.1128	-118.1924
200715171	10/21/2020 12:00:00 AM	10/21/2020 12:00:00 AM	0430	07	Wilshire	0701	2	740	VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)	0329	0	M	O	203	OTHER BUSINESS	N/A	N/A	IC	Invest Cont	740	N/A	N/A	N/A	8000 W  MELROSE                      AV	N/A	34.0838	-118.3648
201306753	02/19/2020 12:00:00 AM	02/19/2020 12:00:00 AM	1330	13	Newton	1342	1	230	ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT	1300 1100 0329 0302 1822 0906	15	M	H	101	STREET	109	SEMI-AUTOMATIC PISTOL	AA	Adult Arrest	230	998	N/A	N/A	37TH                         ST	CRAWFORD                     ST	34.0146	-118.2691
200812275	07/24/2020 12:00:00 AM	07/24/2020 12:00:00 AM	1545	08	West LA	0892	1	480	BIKE - STOLEN	1602 1607 0344 0397 1822	31	M	W	108	PARKING LOT	N/A	N/A	IC	Invest Cont	480	N/A	N/A	N/A	2400    SAWTELLE                     BL	N/A	34.0346	-118.4381
200413724	10/12/2020 12:00:00 AM	10/12/2020 12:00:00 AM	0800	04	Hollenbeck	0422	1	510	VEHICLE - STOLEN	N/A	0	N/A	N/A	101	STREET	N/A	N/A	IC	Invest Cont	510	N/A	N/A	N/A	2600    DARWIN                       AV	N/A	34.0707	-118.2103
200916022	10/17/2020 12:00:00 AM	10/16/2020 12:00:00 AM	2040	09	Van Nuys	0941	2	745	VANDALISM - MISDEAMEANOR ($399 OR UNDER)	0329	44	M	W	501	SINGLE FAMILY DWELLING	N/A	N/A	IC	Invest Cont	745	N/A	N/A	N/A	5800    NORWICH                      AV	N/A	34.1757	-118.4607
200218975	12/25/2020 12:00:00 AM	12/25/2020 12:00:00 AM	0030	02	Rampart	0247	2	740	VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)	0329 2004	0	X	X	222	LAUNDROMAT	312	PIPE/METAL PIPE	AA	Adult Arrest	740	998	N/A	N/A	1800 W  3RD                          ST	N/A	34.0613	-118.2689
200316112	08/21/2020 12:00:00 AM	08/13/2020 12:00:00 AM	1730	03	Southwest	0397	1	440	THEFT PLAIN - PETTY ($950 & UNDER)	0344 0352 0603 0913 1202	69	F	B	501	SINGLE FAMILY DWELLING	N/A	N/A	AO	Adult Other	440	N/A	N/A	N/A	4000    HALLDALE                     AV	N/A	34.0103	-118.3023
200910505	06/04/2020 12:00:00 AM	05/31/2020 12:00:00 AM	2055	09	Van Nuys	0969	2	354	THEFT OF IDENTITY	0100 1822 0928	40	M	W	501	SINGLE FAMILY DWELLING	N/A	N/A	IC	Invest Cont	354	N/A	N/A	N/A	12600 W  RIVERSIDE                    DR	N/A	34.1576	-118.4074
201013425	09/24/2020 12:00:00 AM	09/24/2020 12:00:00 AM	1640	10	West Valley	1025	2	626	INTIMATE PARTNER - SIMPLE ASSAULT	0913 0448 1300 0408	22	F	H	108	PARKING LOT	400	STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)	AO	Adult Other	626	N/A	N/A	N/A	18200    SHERMAN                      WY	N/A	34.2011	-118.5299
201223522	10/29/2020 12:00:00 AM	10/28/2020 12:00:00 AM	1900	12	77th Street	1218	2	910	KIDNAPPING	1822 1309 0408 1305 0418 0448	25	F	B	101	STREET	400	STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)	IC	Invest Cont	910	N/A	N/A	N/A	54TH                         ST	FIGUEROA                     ST	33.9933	-118.2827
200405403	02/05/2020 12:00:00 AM	01/05/2020 12:00:00 AM	1200	04	Hollenbeck	0478	2	627	CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT	1258 0448 0913	9	M	H	704	ELEMENTARY SCHOOL	400	STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)	AA	Adult Arrest	627	N/A	N/A	N/A	1000 S  LORENA                       ST	N/A	34.0257	-118.2023
200813369	08/26/2020 12:00:00 AM	08/25/2020 12:00:00 AM	1710	08	West LA	0847	1	310	BURGLARY	0344 1605 1822	40	M	W	118	CONSTRUCTION SITE	N/A	N/A	IC	Invest Cont	310	N/A	N/A	N/A	10400    TENNESSEE                    AV	N/A	34.048	-118.4199
200311618	05/20/2020 12:00:00 AM	05/20/2020 12:00:00 AM	0800	03	Southwest	0316	1	510	VEHICLE - STOLEN	N/A	0	N/A	N/A	101	STREET	N/A	N/A	IC	Invest Cont	510	N/A	N/A	N/A	2300    LA SALLE                     AV	N/A	34.0355	-118.3058
201107040	03/08/2020 12:00:00 AM	03/07/2020 12:00:00 AM	2330	11	Northeast	1142	2	740	VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)	0329	21	F	W	104	DRIVEWAY	N/A	N/A	AO	Adult Other	740	N/A	N/A	N/A	4500    AMBROSE                      AV	N/A	34.11	-118.2882
201109904	05/29/2020 12:00:00 AM	05/25/2020 12:00:00 AM	0800	11	Northeast	1143	1	510	VEHICLE - STOLEN	N/A	0	N/A	N/A	101	STREET	N/A	N/A	IC	Invest Cont	510	N/A	N/A	N/A	2100    HYPERION                     AV	N/A	34.1053	-118.2785
200400966	08/01/2020 12:00:00 AM	08/01/2020 12:00:00 AM	0900	04	Hollenbeck	0423	2	740	VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)	0329 1402 1300	34	M	H	108	PARKING LOT	N/A	N/A	IC	Invest Cont	740	998	N/A	N/A	1700    SICHEL                       ST	N/A	34.0618	-118.2127
200412398	09/02/2020 12:00:00 AM	08/09/2020 12:00:00 AM	2355	04	Hollenbeck	0412	1	440	THEFT PLAIN - PETTY ($950 & UNDER)	0344	42	F	W	502	MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)	N/A	N/A	IC	Invest Cont	440	N/A	N/A	N/A	200 N  AVENUE 25	N/A	34.078	-118.2181
201113405	09/09/2020 12:00:00 AM	09/08/2020 12:00:00 AM	1820	11	Northeast	1123	2	624	BATTERY - SIMPLE ASSAULT	1822 0603 0416	29	M	H	501	SINGLE FAMILY DWELLING	400	STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)	AO	Adult Other	624	N/A	N/A	N/A	3600    BRUNSWICK                    AV	N/A	34.1187	-118.2604
201214768	06/16/2020 12:00:00 AM	06/16/2020 12:00:00 AM	0020	12	77th Street	1257	2	624	BATTERY - SIMPLE ASSAULT	0416 0319 0419	32	F	W	501	SINGLE FAMILY DWELLING	400	STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)	AA	Adult Arrest	624	N/A	N/A	N/A	900 W  76TH                         ST	N/A	33.9708	-118.2888
200714334	09/28/2020 12:00:00 AM	09/27/2020 12:00:00 AM	2231	07	Wilshire	0745	2	888	TRESPASSING	1501	35	M	H	502	MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)	N/A	N/A	IC	Invest Cont	888	N/A	N/A	N/A	5500 W  OLYMPIC                      BL	N/A	34.0573	-118.3491
200311648	05/21/2020 12:00:00 AM	05/20/2020 12:00:00 AM	1200	03	Southwest	0356	1	510	VEHICLE - STOLEN	N/A	0	N/A	N/A	101	STREET	N/A	N/A	IC	Invest Cont	510	N/A	N/A	N/A	37TH                         PL	NORMANDIE                    AV	34.02	-118.3002
200510513	06/11/2020 12:00:00 AM	06/11/2020 12:00:00 AM	2130	05	Harbor	0517	1	210	ROBBERY	0416 0417 0344 0334 0345 0429 1019 0446 0327 0342	44	M	H	109	PARK/PLAYGROUND	400	STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)	IC	Invest Cont	210	N/A	N/A	N/A	PACIFIC COAST	EUBANK	33.7915	-118.2562
200218621	11/12/2020 12:00:00 AM	11/11/2020 12:00:00 AM	0800	02	Rampart	0205	1	331	THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)	0344 0385	32	M	W	101	STREET	N/A	N/A	IC	Invest Cont	331	N/A	N/A	N/A	600    SILVER LAKE                  BL	N/A	34.0784	-118.2791
200313653	07/04/2020 12:00:00 AM	07/03/2020 12:00:00 AM	2350	03	Southwest	0395	1	236	INTIMATE PARTNER - AGGRAVATED ASSAULT	0408 0416 0446 0448 0913 1243 1813 1814 2000 0419	26	F	B	503	HOTEL	400	STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)	AO	Adult Other	236	N/A	N/A	N/A	4100 S  WESTERN                      AV	N/A	34.0091	-118.3089
200810969	06/20/2020 12:00:00 AM	06/20/2020 12:00:00 AM	0645	08	West LA	0821	1	330	BURGLARY FROM VEHICLE	0344 0377 1822	28	M	H	101	STREET	N/A	N/A	IC	Invest Cont	330	N/A	N/A	N/A	16800    PACIFIC COAST HY	N/A	34.0396	-118.5458
200713404	08/31/2020 12:00:00 AM	08/26/2020 12:00:00 AM	0300	07	Wilshire	0758	1	331	THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)	1300 0344	34	M	W	101	STREET	N/A	N/A	IC	Invest Cont	331	N/A	N/A	N/A	S  PLYMOUTH                     BL	W  PICO                         BL	34.0482	-118.3308
201220179	09/08/2020 12:00:00 AM	09/08/2020 12:00:00 AM	0430	12	77th Street	1268	1	761	BRANDISH WEAPON	1402 1419 1407 0334 0421 2000 1823 0913	32	F	B	501	SINGLE FAMILY DWELLING	109	SEMI-AUTOMATIC PISTOL	AA	Adult Arrest	761	930	N/A	N/A	200 E  83RD                         ST	N/A	33.9637	-118.2695
200705314	01/28/2020 12:00:00 AM	01/28/2020 12:00:00 AM	1645	07	Wilshire	0706	1	310	BURGLARY	1402 0358 1607	38	M	W	504	OTHER RESIDENCE	N/A	N/A	AA	Adult Arrest	310	998	N/A	N/A	700 N  MC CADDEN                    PL	N/A	34.0835	-118.3374
200308548	03/14/2020 12:00:00 AM	03/14/2020 12:00:00 AM	2030	03	Southwest	0332	1	440	THEFT PLAIN - PETTY ($950 & UNDER)	0344 1817	46	M	H	102	SIDEWALK	N/A	N/A	IC	Invest Cont	440	N/A	N/A	N/A	4600 W  ADAMS                        BL	N/A	34.0326	-118.3405
200314837	07/27/2020 12:00:00 AM	07/27/2020 12:00:00 AM	1055	03	Southwest	0353	1	442	SHOPLIFTING - PETTY THEFT ($950 & UNDER)	0325 0104 0378 0202	19	X	X	403	DRUG STORE	N/A	N/A	IC	Invest Cont	442	N/A	N/A	N/A	3700    CRENSHAW                     BL	N/A	34.0209	-118.3406
201217944	08/05/2020 12:00:00 AM	08/05/2020 12:00:00 AM	2230	12	77th Street	1257	1	761	BRANDISH WEAPON	0913 2002 0334	57	M	B	502	MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)	308	STICK	IC	Invest Cont	761	N/A	N/A	N/A	7600 S  HOOVER                       ST	N/A	33.9703	-118.2871
201107615	03/22/2020 12:00:00 AM	03/21/2020 12:00:00 AM	1600	11	Northeast	1149	2	626	INTIMATE PARTNER - SIMPLE ASSAULT	0400 0444 2000 0913	27	F	H	502	MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)	400	STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)	AO	Adult Other	626	N/A	N/A	N/A	200 N  AVE 55	N/A	34.1094	-118.1963
200711763	07/18/2020 12:00:00 AM	06/08/2020 12:00:00 AM	1700	07	Wilshire	0782	1	310	BURGLARY	1822 1607 0344	35	F	W	221	PUBLIC STORAGE	N/A	N/A	IC	Invest Cont	310	N/A	N/A	N/A	5900    VENICE                       BL	N/A	34.0397	-118.37
200512150	07/22/2020 12:00:00 AM	07/22/2020 12:00:00 AM	1430	05	Harbor	0524	2	930	CRIMINAL THREATS - NO WEAPON DISPLAYED	0432 0906 0361 0421	32	M	H	501	SINGLE FAMILY DWELLING	511	VERBAL THREAT	IC	Invest Cont	930	N/A	N/A	N/A	400    MAR VISTA                    AV	N/A	33.7733	-118.2776
201215237	06/23/2020 12:00:00 AM	06/23/2020 12:00:00 AM	2350	12	77th Street	1233	2	626	INTIMATE PARTNER - SIMPLE ASSAULT	0408 2000 1814 0913	56	F	B	501	SINGLE FAMILY DWELLING	400	STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)	IC	Invest Cont	626	N/A	N/A	N/A	6100 S  HOBART                       BL	N/A	33.9845	-118.3078
200707296	03/10/2020 12:00:00 AM	03/07/2020 12:00:00 AM	2130	07	Wilshire	0735	2	745	VANDALISM - MISDEAMEANOR ($399 OR UNDER)	0329	65	M	W	203	OTHER BUSINESS	N/A	N/A	IC	Invest Cont	745	N/A	N/A	N/A	5300    WILSHIRE                     BL	N/A	34.0623	-118.344
200916806	11/03/2020 12:00:00 AM	08/18/2020 12:00:00 AM	1347	09	Van Nuys	0938	1	440	THEFT PLAIN - PETTY ($950 & UNDER)	0344 1822	42	F	W	121	YARD (RESIDENTIAL/BUSINESS)	N/A	N/A	IC	Invest Cont	440	N/A	N/A	N/A	5900    NAGLE                        AV	N/A	34.1779	-118.4238
200118064	09/16/2020 12:00:00 AM	09/16/2020 12:00:00 AM	2115	01	Central	0185	2	626	INTIMATE PARTNER - SIMPLE ASSAULT	0416 1813	27	F	A	502	MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)	500	UNKNOWN WEAPON/OTHER WEAPON	IC	Invest Cont	626	N/A	N/A	N/A	1200 S  BROADWAY	N/A	34.0377	-118.2607
200617847	11/02/2020 12:00:00 AM	10/31/2020 12:00:00 AM	1900	06	Hollywood	0647	1	330	BURGLARY FROM VEHICLE	1300 1601 0344 1822	32	F	W	123	PARKING UNDERGROUND/BUILDING	N/A	N/A	IC	Invest Cont	330	N/A	N/A	N/A	5800    CARLTON                      WY	N/A	34.1003	-118.3166
200611543	06/18/2020 12:00:00 AM	06/18/2020 12:00:00 AM	0900	06	Hollywood	0626	2	901	VIOLATION OF RESTRAINING ORDER	0913 2038 1202	66	M	W	501	SINGLE FAMILY DWELLING	N/A	N/A	IC	Invest Cont	901	N/A	N/A	N/A	6300    GRAPE                        PL	N/A	34.1143	-118.3255
201305079	01/20/2020 12:00:00 AM	01/20/2020 12:00:00 AM	0230	13	Newton	1367	1	510	VEHICLE - STOLEN	N/A	0	N/A	N/A	101	STREET	N/A	N/A	IC	Invest Cont	510	N/A	N/A	N/A	1500 E  VERNON                       AV	N/A	34.0039	-118.2477
200608408	03/27/2020 12:00:00 AM	03/19/2020 12:00:00 AM	2150	06	Hollywood	0636	2	662	BUNCO, GRAND THEFT	0701	28	M	O	502	MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)	N/A	N/A	IC	Invest Cont	662	N/A	N/A	N/A	1700    WILCOX                       AV	N/A	34.1016	-118.331
201108304	04/13/2020 12:00:00 AM	04/11/2020 12:00:00 AM	1545	11	Northeast	1148	1	331	THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)	0385	30	M	W	101	STREET	N/A	N/A	IC	Invest Cont	331	N/A	N/A	N/A	200    MUSEUM                       DR	N/A	34.0988	-118.2062
200713073	08/23/2020 12:00:00 AM	08/23/2020 12:00:00 AM	0130	07	Wilshire	0762	2	626	INTIMATE PARTNER - SIMPLE ASSAULT	2000 2004 1218 0446 1814	64	M	W	102	SIDEWALK	400	STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)	AO	Adult Other	626	N/A	N/A	N/A	1500 S  LA CIENEGA                   BL	N/A	34.0502	-118.3762
200400956	07/30/2020 12:00:00 AM	07/30/2020 12:00:00 AM	0545	04	Hollenbeck	0477	1	330	BURGLARY FROM VEHICLE	0344 1302 0329	26	M	H	720	JUNIOR HIGH SCHOOL	N/A	N/A	IC	Invest Cont	330	N/A	N/A	N/A	2500 E  6TH                          ST	N/A	34.0366	-118.2116
200610211	05/14/2020 12:00:00 AM	05/14/2020 12:00:00 AM	0350	06	Hollywood	0642	2	930	CRIMINAL THREATS - NO WEAPON DISPLAYED	0448 0429 0406 0400 0444 0445	23	F	B	101	STREET	400	STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)	AA	Adult Arrest	930	N/A	N/A	N/A	LEMON GROVE	OXFORD	34.0981	-118.3577
200907105	03/08/2020 12:00:00 AM	02/29/2020 12:00:00 AM	1800	09	Van Nuys	0926	1	440	THEFT PLAIN - PETTY ($950 & UNDER)	0344	44	M	H	502	MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)	N/A	N/A	AO	Adult Other	440	N/A	N/A	N/A	6700    WOODMAN                      AV	N/A	34.1903	-118.4399
201106166	02/18/2020 12:00:00 AM	02/14/2020 12:00:00 AM	1100	11	Northeast	1143	2	649	DOCUMENT FORGERY / STOLEN FELONY	0923	67	M	W	501	SINGLE FAMILY DWELLING	N/A	N/A	IC	Invest Cont	649	N/A	N/A	N/A	1500    SANBORN                      AV	N/A	34.0982	-118.2787
201207819	02/25/2020 12:00:00 AM	01/17/2020 12:00:00 AM	1200	12	77th Street	1218	1	440	THEFT PLAIN - PETTY ($950 & UNDER)	0344	0	X	X	203	OTHER BUSINESS	N/A	N/A	AO	Adult Other	440	N/A	N/A	N/A	5700 S  HOOVER                       ST	N/A	33.9905	-118.2871
200320925	11/25/2020 12:00:00 AM	11/25/2020 12:00:00 AM	1919	03	Southwest	0316	2	740	VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)	0329 1309 1822	23	M	W	122	VEHICLE, PASSENGER/TRUCK	N/A	N/A	IC	Invest Cont	740	N/A	N/A	N/A	2200 S  WESTERN                      AV	N/A	34.0361	-118.309
200305873	02/01/2020 12:00:00 AM	02/01/2020 12:00:00 AM	1500	03	Southwest	0361	1	510	VEHICLE - STOLEN	N/A	0	N/A	N/A	108	PARKING LOT	N/A	N/A	IC	Invest Cont	510	N/A	N/A	N/A	5000    OBAMA                        BL	N/A	34.0171	-118.3531
200116628	08/19/2020 12:00:00 AM	08/09/2020 12:00:00 AM	2200	01	Central	0182	1	420	THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)	1822 1300 1210 1607 0344	34	M	A	123	PARKING UNDERGROUND/BUILDING	500	UNKNOWN WEAPON/OTHER WEAPON	IC	Invest Cont	420	N/A	N/A	N/A	1200 S  FIGUEROA                     ST	N/A	34.0416	-118.2671
200120742	11/08/2020 12:00:00 AM	11/07/2020 12:00:00 AM	2230	01	Central	0163	1	510	VEHICLE - STOLEN	N/A	0	N/A	N/A	101	STREET	N/A	N/A	AO	Adult Other	510	N/A	N/A	N/A	700 S  BROADWAY	N/A	34.0444	-118.2541
200410390	07/01/2020 12:00:00 AM	06/27/2020 12:00:00 AM	1800	04	Hollenbeck	0453	1	230	ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT	0400 0416 0913 1202 1701	67	M	H	502	MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)	400	STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)	AO	Adult Other	230	N/A	N/A	N/A	1800    BRIDGE                       ST	N/A	34.0511	-118.2149
200910930	06/12/2020 12:00:00 AM	06/11/2020 12:00:00 AM	1720	09	Van Nuys	0923	2	930	CRIMINAL THREATS - NO WEAPON DISPLAYED	0421	53	M	H	102	SIDEWALK	511	VERBAL THREAT	AO	Adult Other	930	N/A	N/A	N/A	6400    VAN NUYS                     BL	N/A	34.1903	-118.4574
200318894	10/15/2020 12:00:00 AM	09/21/2020 12:00:00 AM	1210	03	Southwest	0333	2	354	THEFT OF IDENTITY	0917 0100 1822	25	F	B	501	SINGLE FAMILY DWELLING	N/A	N/A	IC	Invest Cont	354	N/A	N/A	N/A	3700    EXPOSITION                   BL	N/A	34.0235	-118.34
200617938	11/13/2020 12:00:00 AM	11/12/2020 12:00:00 AM	1905	06	Hollywood	0666	2	745	VANDALISM - MISDEAMEANOR ($399 OR UNDER)	0329 1822	0	X	X	726	POLICE FACILITY	400	STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)	IC	Invest Cont	745	N/A	N/A	N/A	1300 N  WILCOX                       AV	N/A	34.0943	-118.331
200707494	03/15/2020 12:00:00 AM	03/15/2020 12:00:00 AM	2246	07	Wilshire	0749	1	310	BURGLARY	0325 0329	19	M	O	203	OTHER BUSINESS	N/A	N/A	IC	Invest Cont	310	N/A	N/A	N/A	900    CRENSHAW                     BL	N/A	34.0585	-118.3262
200321039	11/28/2020 12:00:00 AM	11/28/2020 12:00:00 AM	1950	03	Southwest	0333	1	236	INTIMATE PARTNER - AGGRAVATED ASSAULT	2000 0913 1814 0408 0416 0446 1310 0216	20	F	A	122	VEHICLE, PASSENGER/TRUCK	400	STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)	IC	Invest Cont	236	N/A	N/A	N/A	29TH                         ST	VICTORIA                     AV	34.0295	-118.3363
201212210	05/04/2020 12:00:00 AM	05/04/2020 12:00:00 AM	0350	12	77th Street	1235	1	330	BURGLARY FROM VEHICLE	1202 0329 0344 0342 1309 1300 1822 0385	80	M	H	101	STREET	N/A	N/A	IC	Invest Cont	330	N/A	N/A	N/A	1200 W  59TH                         PL	N/A	33.9867	-118.2958
201011132	07/19/2020 12:00:00 AM	07/18/2020 12:00:00 AM	1500	10	West Valley	1028	1	420	THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)	N/A	0	N/A	N/A	104	DRIVEWAY	N/A	N/A	IC	Invest Cont	420	N/A	N/A	N/A	6700    GERALD                       AV	N/A	34.1916	-118.4934
200214785	09/08/2020 12:00:00 AM	09/03/2020 12:00:00 AM	1800	02	Rampart	0204	1	440	THEFT PLAIN - PETTY ($950 & UNDER)	1822 0344 2004	19	X	X	118	CONSTRUCTION SITE	N/A	N/A	IC	Invest Cont	440	N/A	N/A	N/A	700    HYPERION                     AV	N/A	34.0847	-118.2845
201006283	02/21/2020 12:00:00 AM	02/20/2020 12:00:00 AM	1510	10	West Valley	1001	2	624	BATTERY - SIMPLE ASSAULT	0416 0913 0305 0408	15	F	A	721	HIGH SCHOOL	400	STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)	IC	Invest Cont	624	N/A	N/A	N/A	8100    VANALDEN                     AV	N/A	34.2175	-118.5492
201206362	02/01/2020 12:00:00 AM	02/01/2020 12:00:00 AM	1140	12	77th Street	1253	1	442	SHOPLIFTING - PETTY THEFT ($950 & UNDER)	2028 0325	30	M	H	242	DISCOUNT STORE (99 CENT,DOLLAR,ETC.	400	STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)	IC	Invest Cont	442	N/A	N/A	N/A	7300 S  WESTERN                      AV	N/A	33.9737	-118.309
200508774	04/27/2020 12:00:00 AM	04/27/2020 12:00:00 AM	2100	05	Harbor	0515	2	901	VIOLATION OF RESTRAINING ORDER	0329 0561 1300 2004 2038	70	M	H	501	SINGLE FAMILY DWELLING	N/A	N/A	AA	Adult Arrest	901	N/A	N/A	N/A	1600    LAGOON                       AV	N/A	33.7952	-118.2682
200505929	01/27/2020 12:00:00 AM	01/22/2020 12:00:00 AM	1800	05	Harbor	0563	1	480	BIKE - STOLEN	0344 0397	39	M	C	502	MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)	N/A	N/A	IC	Invest Cont	480	N/A	N/A	N/A	12TH                         ST	GRAND                        AV	33.7334	-118.2902
200500546	02/08/2020 12:00:00 AM	02/08/2020 12:00:00 AM	2030	05	Harbor	0514	2	753	DISCHARGE FIREARMS/SHOTS FIRED	1822 1100 0216 1309 1407 0209	0	X	X	101	STREET	102	HAND GUN	IC	Invest Cont	753	998	N/A	N/A	800    FRIGATE                      AV	N/A	33.7791	-118.2782
200814442	09/23/2020 12:00:00 AM	09/23/2020 12:00:00 AM	1745	08	West LA	0841	2	860	BATTERY WITH SEXUAL CONTACT	0500 0522 0551	58	F	W	502	MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)	400	STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)	IC	Invest Cont	860	N/A	N/A	N/A	1300 S  CARMELINA                    AV	N/A	34.0398	-118.4673
200314768	07/25/2020 12:00:00 AM	06/19/2020 12:00:00 AM	2100	03	Southwest	0393	2	956	LETTERS, LEWD  -  TELEPHONE CALLS, LEWD	1822 1906	28	F	H	502	MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)	N/A	N/A	IC	Invest Cont	956	N/A	N/A	N/A	4200    CRENSHAW                     BL	N/A	34.0078	-118.335
201108245	04/12/2020 12:00:00 AM	04/11/2020 12:00:00 AM	1040	11	Northeast	1176	2	740	VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)	0329 1501	35	F	W	710	OTHER PREMISE	N/A	N/A	IC	Invest Cont	740	N/A	N/A	N/A	2200    DUVALL                       ST	N/A	34.0864	-118.2304
200513365	08/25/2020 12:00:00 AM	07/02/2020 12:00:00 AM	0830	05	Harbor	0528	2	354	THEFT OF IDENTITY	0929 0930	35	F	H	501	SINGLE FAMILY DWELLING	N/A	N/A	IC	Invest Cont	354	N/A	N/A	N/A	1100    EMERY                        PL	N/A	33.7853	-118.2513
200817288	12/07/2020 12:00:00 AM	12/07/2020 12:00:00 AM	1857	08	West LA	0817	2	860	BATTERY WITH SEXUAL CONTACT	0305 0503 0522 1822	27	F	W	102	SIDEWALK	400	STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)	AA	Adult Arrest	860	N/A	N/A	N/A	GLENDON	WEYBURN	34.0625	-118.444
